"Country or Area","Year","Area","Sex","Religion","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Tonga","2006","Rural","Both Sexes","Full Gospel Church","Census - de jure - complete tabulation","Final figure, complete","2009","99",""
"Tonga","2006","Rural","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2009","22",""
"Tonga","2006","Rural","Both Sexes","Islam ","Census - de jure - complete tabulation","Final figure, complete","2009","16",""
"Tonga","2006","Rural","Both Sexes","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2009","14435",""
"Tonga","2006","Rural","Both Sexes","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2009","11208",""
"Tonga","2006","Rural","Both Sexes","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2009","1831",""
"Tonga","2006","Rural","Both Sexes","Tokaikolo Christian Church","Census - de jure - complete tabulation","Final figure, complete","2009","2263",""
"Tonga","2006","Rural","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2009","117",""
"Tonga","2006","Rural","Both Sexes","Refused to answer","Census - de jure - complete tabulation","Final figure, complete","2009","920",""
"Tonga","2006","Rural","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2009","6",""
"Tonga","2006","Rural","Both Sexes","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2009","97",""
"Tonga","2006","Rural","Both Sexes","Constitutional Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","635",""
"Tonga","2006","Rural","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2009","39912",""
"Tonga","2006","Rural","Male","Anglican","Census - de jure - complete tabulation","Final figure, complete","2009","76",""
"Tonga","2006","Rural","Male","Assembly of God","Census - de jure - complete tabulation","Final figure, complete","2009","801",""
"Tonga","2006","Rural","Male","Baha'i","Census - de jure - complete tabulation","Final figure, complete","2009","315",""
"Tonga","2006","Rural","Male","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2009","21",""
"Tonga","2006","Rural","Male","Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","2965",""
"Tonga","2006","Rural","Male","Free Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","5015",""
"Tonga","2006","Rural","Male","Free Wesleyan Church","Census - de jure - complete tabulation","Final figure, complete","2009","14530",""
"Tonga","2006","Rural","Male","Full Gospel Church","Census - de jure - complete tabulation","Final figure, complete","2009","45",""
"Tonga","2006","Rural","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2009","9",""
"Tonga","2006","Rural","Male","Islam ","Census - de jure - complete tabulation","Final figure, complete","2009","8",""
"Tonga","2006","Rural","Male","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2009","7351",""
"Tonga","2006","Rural","Male","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2009","5750",""
"Tonga","2006","Rural","Male","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2009","911",""
"Tonga","2006","Rural","Male","Tokaikolo Christian Church","Census - de jure - complete tabulation","Final figure, complete","2009","1156",""
"Tonga","2006","Rural","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2009","76",""
"Tonga","2006","Rural","Male","Refused to answer","Census - de jure - complete tabulation","Final figure, complete","2009","478",""
"Tonga","2006","Rural","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2009","2",""
"Tonga","2006","Rural","Male","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2009","71",""
"Tonga","2006","Rural","Male","Constitutional Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","332",""
"Tonga","2006","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2009","38421",""
"Tonga","2006","Rural","Female","Anglican","Census - de jure - complete tabulation","Final figure, complete","2009","74",""
"Tonga","2006","Rural","Female","Assembly of God","Census - de jure - complete tabulation","Final figure, complete","2009","782",""
"Tonga","2006","Rural","Female","Baha'i","Census - de jure - complete tabulation","Final figure, complete","2009","239",""
"Tonga","2006","Rural","Female","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2009","17",""
"Tonga","2006","Rural","Female","Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","2789",""
"Tonga","2006","Rural","Female","Free Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","4855",""
"Tonga","2006","Rural","Female","Free Wesleyan Church","Census - de jure - complete tabulation","Final figure, complete","2009","14205",""
"Tonga","2006","Rural","Female","Full Gospel Church","Census - de jure - complete tabulation","Final figure, complete","2009","54",""
"Tonga","2006","Rural","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2009","13",""
"Tonga","2006","Rural","Female","Islam ","Census - de jure - complete tabulation","Final figure, complete","2009","8",""
"Tonga","2006","Rural","Female","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2009","7084",""
"Tonga","2006","Rural","Female","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2009","5458",""
"Tonga","2006","Rural","Female","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2009","920",""
"Tonga","2006","Rural","Female","Tokaikolo Christian Church","Census - de jure - complete tabulation","Final figure, complete","2009","1107",""
"Tonga","2006","Rural","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2009","41",""
"Tonga","2006","Rural","Female","Refused to answer","Census - de jure - complete tabulation","Final figure, complete","2009","442",""
"Tonga","2006","Rural","Female","No Religion","Census - de jure - complete tabulation","Final figure, complete","2009","4",""
"Tonga","2006","Rural","Female","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2009","26",""
"Tonga","2006","Rural","Female","Constitutional Church of Tonga","Census - de jure - complete tabulation","Final figure, complete","2009","303",""
"Tonga","1996","Total","Both Sexes","Total","Census - de facto - complete tabulation","Final figure, complete","1998","96020","79"
"Tonga","1996","Total","Both Sexes","Anglican","Census - de facto - complete tabulation","Final figure, complete","1998","720","79"
"Tonga","1996","Total","Both Sexes","Assembly of God","Census - de facto - complete tabulation","Final figure, complete","1998","1082","79"
"Tonga","1996","Total","Both Sexes","Baha'i","Census - de facto - complete tabulation","Final figure, complete","1998","595","79"
"Tonga","1996","Total","Both Sexes","Catholic","Census - de facto - complete tabulation","Final figure, complete","1998","15309","79"
"Tonga","1996","Total","Both Sexes","Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","7016","79"
"Tonga","1996","Total","Both Sexes","Free Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","11226","79"
"Tonga","1996","Total","Both Sexes","Free Wesleyan Church","Census - de facto - complete tabulation","Final figure, complete","1998","39703","79"
"Tonga","1996","Total","Both Sexes","Full Gospel Church","Census - de facto - complete tabulation","Final figure, complete","1998","63","79"
"Tonga","1996","Total","Both Sexes","Latter Day Saints","Census - de facto - complete tabulation","Final figure, complete","1998","13225","79"
"Tonga","1996","Total","Both Sexes","Muslim","Census - de facto - complete tabulation","Final figure, complete","1998","35","79"
"Tonga","1996","Total","Both Sexes","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","1998","2381","79"
"Tonga","1996","Total","Both Sexes","Tokaikolo Christian Church","Census - de facto - complete tabulation","Final figure, complete","1998","2919","79"
"Tonga","1996","Total","Both Sexes","Other","Census - de facto - complete tabulation","Final figure, complete","1998","1675","79"
"Tonga","1996","Total","Both Sexes","Refused to answer","Census - de facto - complete tabulation","Final figure, complete","1998","10","79"
"Tonga","1996","Total","Both Sexes","No Religion","Census - de facto - complete tabulation","Final figure, complete","1998","61","79"
"Tonga","1996","Total","Male","Total","Census - de facto - complete tabulation","Final figure, complete","1998","48663","79"
"Tonga","1996","Total","Male","Anglican","Census - de facto - complete tabulation","Final figure, complete","1998","354","79"
"Tonga","1996","Total","Male","Assembly of God","Census - de facto - complete tabulation","Final figure, complete","1998","541","79"
"Tonga","1996","Total","Male","Baha'i","Census - de facto - complete tabulation","Final figure, complete","1998","320","79"
"Tonga","1996","Total","Male","Catholic","Census - de facto - complete tabulation","Final figure, complete","1998","7815","79"
"Tonga","1996","Total","Male","Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","3630","79"
"Tonga","1996","Total","Male","Free Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","5794","79"
"Tonga","1996","Total","Male","Free Wesleyan Church","Census - de facto - complete tabulation","Final figure, complete","1998","19966","79"
"Tonga","1996","Total","Male","Full Gospel Church","Census - de facto - complete tabulation","Final figure, complete","1998","34","79"
"Tonga","1996","Total","Male","Latter Day Saints","Census - de facto - complete tabulation","Final figure, complete","1998","6713","79"
"Tonga","1996","Total","Male","Muslim","Census - de facto - complete tabulation","Final figure, complete","1998","13","79"
"Tonga","1996","Total","Male","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","1998","1172","79"
"Tonga","1996","Total","Male","Tokaikolo Christian Church","Census - de facto - complete tabulation","Final figure, complete","1998","1433","79"
"Tonga","1996","Total","Male","Other","Census - de facto - complete tabulation","Final figure, complete","1998","838","79"
"Tonga","1996","Total","Male","Refused to answer","Census - de facto - complete tabulation","Final figure, complete","1998","6","79"
"Tonga","1996","Total","Male","No Religion","Census - de facto - complete tabulation","Final figure, complete","1998","34","79"
"Tonga","1996","Total","Female","Total","Census - de facto - complete tabulation","Final figure, complete","1998","47357","79"
"Tonga","1996","Total","Female","Anglican","Census - de facto - complete tabulation","Final figure, complete","1998","366","79"
"Tonga","1996","Total","Female","Assembly of God","Census - de facto - complete tabulation","Final figure, complete","1998","541","79"
"Tonga","1996","Total","Female","Baha'i","Census - de facto - complete tabulation","Final figure, complete","1998","275","79"
"Tonga","1996","Total","Female","Catholic","Census - de facto - complete tabulation","Final figure, complete","1998","7494","79"
"Tonga","1996","Total","Female","Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","3386","79"
"Tonga","1996","Total","Female","Free Church of Tonga","Census - de facto - complete tabulation","Final figure, complete","1998","5432","79"
"Tonga","1996","Total","Female","Free Wesleyan Church","Census - de facto - complete tabulation","Final figure, complete","1998","19737","79"
"Tonga","1996","Total","Female","Full Gospel Church","Census - de facto - complete tabulation","Final figure, complete","1998","29","79"
"Tonga","1996","Total","Female","Latter Day Saints","Census - de facto - complete tabulation","Final figure, complete","1998","6512","79"
"Tonga","1996","Total","Female","Muslim","Census - de facto - complete tabulation","Final figure, complete","1998","22","79"
"Tonga","1996","Total","Female","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","1998","1209","79"
"Tonga","1996","Total","Female","Tokaikolo Christian Church","Census - de facto - complete tabulation","Final figure, complete","1998","1486","79"
"Tonga","1996","Total","Female","Other","Census - de facto - complete tabulation","Final figure, complete","1998","837","79"
"Tonga","1996","Total","Female","Refused to answer","Census - de facto - complete tabulation","Final figure, complete","1998","4","79"
"Tonga","1996","Total","Female","No Religion","Census - de facto - complete tabulation","Final figure, complete","1998","27","79"
"Trinidad and Tobago","2011","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1322546","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Anglican","Census - de jure - complete tabulation","Final figure, complete","2014","74994","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Baptist","Census - de jure - complete tabulation","Final figure, complete","2014","90953","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","240100","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Islam ","Census - de jure - complete tabulation","Final figure, complete","2014","65705","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2014","19450","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Methodist","Census - de jure - complete tabulation","Final figure, complete","2014","8648","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Moravian","Census - de jure - complete tabulation","Final figure, complete","2014","3526","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Rastafarian","Census - de jure - complete tabulation","Final figure, complete","2014","3615","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2014","285671","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2014","54156","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2014","96166","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2014","146798","80"
"Trinidad and Tobago","2011","Total","Both Sexes","None","Census - de jure - complete tabulation","Final figure, complete","2014","28842","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Orisha","Census - de jure - complete tabulation","Final figure, complete","2014","11918","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Pentecostal/ Evangelical/ Full Gospel","Census - de jure - complete tabulation","Final figure, complete","2014","159033","80"
"Trinidad and Tobago","2011","Total","Both Sexes","Presbyterian/ Congregational","Census - de jure - complete tabulation","Final figure, complete","2014","32972","80"
"Trinidad and Tobago","2011","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2014","662349","80"
"Trinidad and Tobago","2011","Total","Male","Anglican","Census - de jure - complete tabulation","Final figure, complete","2014","38654","80"
"Trinidad and Tobago","2011","Total","Male","Baptist","Census - de jure - complete tabulation","Final figure, complete","2014","43072","80"
"Trinidad and Tobago","2011","Total","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","124049","80"
"Trinidad and Tobago","2011","Total","Male","Islam ","Census - de jure - complete tabulation","Final figure, complete","2014","34892","80"
"Trinidad and Tobago","2011","Total","Male","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2014","8501","80"
"Trinidad and Tobago","2011","Total","Male","Methodist","Census - de jure - complete tabulation","Final figure, complete","2014","4232","80"
"Trinidad and Tobago","2011","Total","Male","Moravian","Census - de jure - complete tabulation","Final figure, complete","2014","1797","80"
"Trinidad and Tobago","2011","Total","Male","Rastafarian","Census - de jure - complete tabulation","Final figure, complete","2014","2571","80"
"Trinidad and Tobago","2011","Total","Male","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2014","142576","80"
"Trinidad and Tobago","2011","Total","Male","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2014","25961","80"
"Trinidad and Tobago","2011","Total","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2014","46114","80"
"Trinidad and Tobago","2011","Total","Male","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2014","75313","80"
"Trinidad and Tobago","2011","Total","Male","None","Census - de jure - complete tabulation","Final figure, complete","2014","18270","80"
"Trinidad and Tobago","2011","Total","Male","Orisha","Census - de jure - complete tabulation","Final figure, complete","2014","5638","80"
"Trinidad and Tobago","2011","Total","Male","Pentecostal/ Evangelical/ Full Gospel","Census - de jure - complete tabulation","Final figure, complete","2014","74462","80"
"Trinidad and Tobago","2011","Total","Male","Presbyterian/ Congregational","Census - de jure - complete tabulation","Final figure, complete","2014","16249","80"
"Trinidad and Tobago","2011","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2014","660196","80"
"Trinidad and Tobago","2011","Total","Female","Anglican","Census - de jure - complete tabulation","Final figure, complete","2014","36341","80"
"Trinidad and Tobago","2011","Total","Female","Baptist","Census - de jure - complete tabulation","Final figure, complete","2014","47881","80"
"Trinidad and Tobago","2011","Total","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","116051","80"
"Trinidad and Tobago","2011","Total","Female","Islam ","Census - de jure - complete tabulation","Final figure, complete","2014","30813","80"
"Trinidad and Tobago","2011","Total","Female","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2014","10949","80"
"Trinidad and Tobago","2011","Total","Female","Methodist","Census - de jure - complete tabulation","Final figure, complete","2014","4416","80"
"Trinidad and Tobago","2011","Total","Female","Moravian","Census - de jure - complete tabulation","Final figure, complete","2014","1728","80"
"Trinidad and Tobago","2011","Total","Female","Rastafarian","Census - de jure - complete tabulation","Final figure, complete","2014","1044","80"
"Trinidad and Tobago","2011","Total","Female","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2014","143095","80"
"Trinidad and Tobago","2011","Total","Female","Seventh Day Adventist","Census - de jure - complete tabulation","Final figure, complete","2014","28195","80"
"Trinidad and Tobago","2011","Total","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2014","50052","80"
"Trinidad and Tobago","2011","Total","Female","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2014","71486","80"
"Trinidad and Tobago","2011","Total","Female","None","Census - de jure - complete tabulation","Final figure, complete","2014","10572","80"
"Trinidad and Tobago","2011","Total","Female","Orisha","Census - de jure - complete tabulation","Final figure, complete","2014","6280","80"
"Trinidad and Tobago","2011","Total","Female","Pentecostal/ Evangelical/ Full Gospel","Census - de jure - complete tabulation","Final figure, complete","2014","84571","80"
"Trinidad and Tobago","2011","Total","Female","Presbyterian/ Congregational","Census - de jure - complete tabulation","Final figure, complete","2014","16723","80"
"Tuvalu","2002","Total","Both Sexes","Total","Census - de facto - complete tabulation","Final figure, complete","2007","9359","81"
"Tuvalu","2002","Total","Both Sexes","Apostolic","Census - de facto - complete tabulation","Final figure, complete","2007","24",""
"Tuvalu","2002","Total","Both Sexes","Baha'i","Census - de facto - complete tabulation","Final figure, complete","2007","177",""
"Tuvalu","2002","Total","Both Sexes","Catholic","Census - de facto - complete tabulation","Final figure, complete","2007","47",""
"Tuvalu","2002","Total","Both Sexes","Jehovah Witness","Census - de facto - complete tabulation","Final figure, complete","2007","78",""
"Tuvalu","2002","Total","Both Sexes","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","2007","183",""
"Tuvalu","2002","Total","Both Sexes","Other","Census - de facto - complete tabulation","Final figure, complete","2007","133",""
"Tuvalu","2002","Total","Both Sexes","Brethren Assembly","Census - de facto - complete tabulation","Final figure, complete","2007","166",""
"Tuvalu","2002","Total","Both Sexes","New Testament Church","Census - de facto - complete tabulation","Final figure, complete","2007","30",""
"Tuvalu","2002","Total","Both Sexes","Church of Tuvalu","Census - de facto - complete tabulation","Final figure, complete","2007","8521",""
"Tuvalu","2002","Total","Male","Total","Census - de facto - complete tabulation","Final figure, complete","2007","4614","81"
"Tuvalu","2002","Total","Male","Apostolic","Census - de facto - complete tabulation","Final figure, complete","2007","9",""
"Tuvalu","2002","Total","Male","Baha'i","Census - de facto - complete tabulation","Final figure, complete","2007","93",""
"Tuvalu","2002","Total","Male","Catholic","Census - de facto - complete tabulation","Final figure, complete","2007","23",""
"Tuvalu","2002","Total","Male","Jehovah Witness","Census - de facto - complete tabulation","Final figure, complete","2007","42",""
"Tuvalu","2002","Total","Male","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","2007","93",""
"Tuvalu","2002","Total","Male","Other","Census - de facto - complete tabulation","Final figure, complete","2007","68",""
"Tuvalu","2002","Total","Male","Brethren Assembly","Census - de facto - complete tabulation","Final figure, complete","2007","77",""
"Tuvalu","2002","Total","Male","New Testament Church","Census - de facto - complete tabulation","Final figure, complete","2007","10",""
"Tuvalu","2002","Total","Male","Church of Tuvalu","Census - de facto - complete tabulation","Final figure, complete","2007","4199",""
"Tuvalu","2002","Total","Female","Total","Census - de facto - complete tabulation","Final figure, complete","2007","4745","81"
"Tuvalu","2002","Total","Female","Apostolic","Census - de facto - complete tabulation","Final figure, complete","2007","15",""
"Tuvalu","2002","Total","Female","Baha'i","Census - de facto - complete tabulation","Final figure, complete","2007","84",""
"Tuvalu","2002","Total","Female","Catholic","Census - de facto - complete tabulation","Final figure, complete","2007","24",""
"Tuvalu","2002","Total","Female","Jehovah Witness","Census - de facto - complete tabulation","Final figure, complete","2007","36",""
"Tuvalu","2002","Total","Female","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","2007","90",""
"Tuvalu","2002","Total","Female","Other","Census - de facto - complete tabulation","Final figure, complete","2007","65",""
"Tuvalu","2002","Total","Female","Brethren Assembly","Census - de facto - complete tabulation","Final figure, complete","2007","89",""
"Tuvalu","2002","Total","Female","New Testament Church","Census - de facto - complete tabulation","Final figure, complete","2007","20",""
"Tuvalu","2002","Total","Female","Church of Tuvalu","Census - de facto - complete tabulation","Final figure, complete","2007","4322",""
"Uganda","2002","Total","Both Sexes","Total","Census - de facto - complete tabulation","Final figure, complete","2004","24433132","82"
"Uganda","2002","Total","Both Sexes","Anglican","Census - de facto - complete tabulation","Final figure, complete","2004","8782821","82"
"Uganda","2002","Total","Both Sexes","Catholic","Census - de facto - complete tabulation","Final figure, complete","2004","10242594","82"
"Uganda","2002","Total","Both Sexes","Muslim","Census - de facto - complete tabulation","Final figure, complete","2004","2956121","82"
"Uganda","2002","Total","Both Sexes","Pentecostal","Census - de facto - complete tabulation","Final figure, complete","2004","1129647","82"
"Uganda","2002","Total","Both Sexes","Seventh Day Adventist","Census - de facto - complete tabulation","Final figure, complete","2004","367972","82"
"Uganda","2002","Total","Both Sexes","Other","Census - de facto - complete tabulation","Final figure, complete","2004","741589","82,83"
"Uganda","2002","Total","Both Sexes","No Religion","Census - de facto - complete tabulation","Final figure, complete","2004","212388","82"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2014","63182178","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","261584","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","37583962","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","835418","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","269568","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","2786635","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","432429","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2014","262750","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","16221509","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Both Sexes","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","4528323","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2014","31028143","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","123120","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","17381584","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","431988","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","131313","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","1452824","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","218944","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2014","115825","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","8860835","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","2311710","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2014","32154035","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","138464","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","20202378","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","403430","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","138255","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","1333811","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","213485","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2014","146925","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","7360674","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","2216613","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2014","51217521","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","231933","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","29551134","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","813301","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","252843","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","2746341","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","419685","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2014","214169","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","13340895","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Both Sexes","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","3647220","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2014","25124237","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","109221","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","13616233","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","420225","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","122955","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","1428629","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","212285","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2014","95991","84"
